id,nace_kodu,sektor,hedef_yatirim,oncelikli_yatirim,yuksek_teknoloji,orta_yuksek_teknoloji,sartlar,bolge_1,bolge_2,bolge_3,bolge_4,bolge_5,bolge_6,created_at,updated_at
4,01.19.99,Başka yerde sınıflandırılmamış tek yıllık diğer bitkisel ürünlerin yetiştirilmesi,true,true,false,false,"Hedef; 1) Sera Yatırımlarında;
a) 1 ve 2. Bölgelerde asgari 20 dekar,
b) 3. Bölgede asgari 15 dekar,
c) 4 ve 5. Bölgelerde asgari 10 dekar,
d) 6. Bölgede asgari 5 dekar ve üzeri olması şartı aranır.
2) Yapay ışıkla fotosentez sağlanan kontrollü bitkisel üretim yatırımlarında katmanlarının toplam alanının asgari 1.000 m2 olması şartı aranır.
Diğer yatırımlar desteklenmez.
443,20.59.18,Mikronize edilmiş ve stearik asitle kaplanmış kalsit imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
444,20.59.19,Uçucu yağların imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
445,20.59.20,Barut vb. itici tozların imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
446,20.59.99,"Başka yerde sınıflandırılmamış diğer kimyasal ürünlerin imalatı (vakum tüpleri için emiciler, pirolinyitler, kazan taşı önleyici bileşikler, yağ emülsiyonlaştırıcıları, dökümhanelerde kullanılan yardımcı kimyasal ürünler ve hazır bağlayıcılar, vb.)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
447,20.6,Suni veya sentetik elyaf imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
448,20.60,Suni veya sentetik elyaf imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
449,20.60.01,Kardelenmemiş ve taranmamış suni ve sentetik elyaf imalatı,true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
450,20.60.02,"Sentetik filament ipliği ve sentetik monofilamentlerin, şeritlerin ve benzerlerinin imalatı (poliamidden ve polyesterden yüksek mukavemetli filament iplikler dahil) (bükülü, katlı ve tekstürize olanlar hariç)",true,false,false,true,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
451,21,Temel eczacılık ürünlerinin ve eczacılığa ilişkin preparatların (müstahzarların) imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
452,21.1,Temel eczacılık ürünleri imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
453,21.10,Temel eczacılık ürünleri imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
454,21.10.01,"Temel eczacılık ürünlerinin hammaddelerinin  imalatı (antibiyotik, vitamin, salisilik asit gibi ilaçların imalatında farmakolojik özelliklerinden yararlanmak üzere tıbbi olarak etken maddeler ile kan ürünlerinin, salgı bezi ve ekstrelerin, hormonların vb. imalatı) (Kanın işlenmesi dahil)",true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
455,21.2,Eczacılığa ilişkin preparatların (müstahzarların) imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
456,21.20,Eczacılığa ilişkin preparatların (müstahzarların) imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
457,21.20.01,"Eczacılığa ilişkin tıbbi ilaçların imalatı (antibiyotik içeren tıbbi ilaçlar, ağrı kesiciler, hormon içeren tıbbi ilaçlar vb.)",true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
458,21.20.02,"Yapışkanlı bandajlar, katkütler ve benzeri tıbbi malzemelerin üretimi (steril cerrahi katgütler, eczacılık maddeleri ile birlikte kullanılan tamponlar, hidrofil pamuk, gazlı bez, sargı bezi vb.)",true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
459,21.20.03,Hayvan sağlığına ilişkin tıbbi ilaçların imalatı,true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
460,21.20.90,"Diğer eczacılık müstahzarlarının imalatı (antiserumlar, panzehirler, aşılar, hormon ve spermisit esaslı kimyasal kontraseptik müstahzarlar, diyagnostik reaktifleri ve diğer eczacılık müstahzarları) (hayvan sağlığı için olanlar dahil)",true,false,true,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
461,22.1,Kauçuk ürünlerin imalatı,true,false,false,false,22.11.19 Lastik tekerleklerinin yeniden işlenmesi ve sırt geçirilmesi (lastiğin kaplanması) hariç,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
462,22.11,"Kauçuk lastiklerin imalatı, lastiğe sırt geçirilmesi (kaplanması) ve yeniden işlenmesi ve iç lastik imalatı",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
463,22.11.17,"Kauçuktan iç lastiklerin imalatı (dış lastikler için değişebilir sırtlar, kolonlar ve şeritlerin imalatı dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
464,22.11.18,"Kauçuktan dış lastik imalatı (motosikletler, bisikletler, otomobiller, otobüsler, kamyonlar, hava taşıtları, traktörler ve diğer araç ve donanımlar için) (dolgu veya alçak basınçlı lastikler dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
465,22.2,Plastik ürünlerin imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
466,22.21,"Plastik tabaka, levha, tüp ve profil imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
467,22.21.03,"Plastikten mamul halde tüp, boru, hortum ve bunların bağlantı elemanlarının imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
468,22.21.04,"Plastikten yarı mamul halde profil, çubuk, tabaka, levha, blok, film, folyo, şerit, vb. imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
469,22.22,Plastik ambalaj malzemeleri imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
470,22.22.43,Plastik ambalaj malzemeleri imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
471,22.23,Plastikten kapı ve pencere imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
472,22.23.08,Plastikten kapı ve pencere imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
473,22.24,Plastikten inşaat malzemeleri imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
474,22.24.01,"Plastikten banyo küvetleri, lavabolar, klozet kapakları, oturakları ve rezervuarları ile benzeri sıhhi ürünlerin imalatı (kalıcı tesisat için kullanılan montaj ve bağlantı parçaları dahil)",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
475,22.24.02,"Plastikten depo, tank, fıçı ve benzeri kapların imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
476,22.24.03,"Plastikten merdiven, merdiven korkuluğu, panjur, güneşlik, jaluzi, stor, vb. eşya ile bunların parçalarının imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
477,22.24.04,"Vinil, linolyum (muşamba) gibi esnek yer kaplamaları ile plastik zemin, duvar ve tavan kaplamalarının imalatı (duvar kağıdı hariç)",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
478,22.24.05,Plastikten prefabrik yapıların imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
479,22.24.99,Başka yerde sınıflandırılmamış plastik inşaat malzemelerinin imalatı (plastik suni taş-mermerit imalatı hariç),true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
480,22.25,Plastik ürünlerin işlenmesi ve bitirilmesi,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
481,22.25.00,Plastik ürünlerin işlenmesi ve bitirilmesi,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
482,22.26,Diğer plastik ürünlerin imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
483,22.26.01,"Plastikten sofra, mutfak, banyoda kullanılan eşya (silikon kek kalıbı, leğen, tas, kova vb.) ve diğer ev eşyası imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
484,22.26.02,"Plastikten mandal, askı, sünger, sabunluk, tarak, bigudi, toka, saç firketesi, boncuk, biblo, heykelcik ve diğer eşyalar ile mamul haldeki kendinden yapışkanlı levha, şerit vb. ürünlerin imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
485,22.26.03,"Makine, mobilya, kaporta, el aletleri ve benzerlerinin plastikten bağlantı parçaları, plastikten taşıyıcı bantların ve konveyör bantlarının imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
486,22.26.04,Plastikten büro ve okul malzemelerinin imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
487,22.26.05,"Plastik başlık (koruma amaçlı olanlar hariç), izolasyon bağlantı parçaları ile lambaların, aydınlatma ekipmanlarının, ışıklı tabelaların, vb.nin başka yerde sınıflandırılmamış plastik kısımlarının imalatı",true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
488,22.26.06,Plastikten dikişsiz giyim eşyası ve giysi aksesuarlarının imalatı (eldiven dahil),true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
489,22.26.99,Başka yerde sınıflandırılmamış diğer plastik ürünlerin imalatı,true,false,false,false,Sabit yatırım tutarı 100 Milyon TL ve üzerindeki yatırımlar desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
490,23,Diğer metalik olmayan mineral ürünlerin imalatı,true,false,false,false,"23.12.03 Çok katlı yalıtım camları imalatı, 23.32 Fırınlanmış kilden tuğla, karo ve inşaat malzemeleri imalatı, 23.5 Çimento, kireç ve alçı imalatı, 23.6 Beton, çimento ve alçıdan yapılmış eşyaların imalatı, 23.7 Taş ve mermerin kesilmesi, şekil verilmesi ve bitirilmesi ve 23.99.05 Bitümlü karışımların imalatı (doğal veya suni taştan malzemeler ile bir bağlayıcı olarak bitüm, doğal asfalt veya ilgili maddelerin karıştırılmasıyla elde edilenler) hariç",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
491,23.1,Cam ve cam ürünleri imalatı,true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
492,23.11,Düz cam imalatı,true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
493,23.11.01,"Düz cam imalatı (telli, buzlu cam, renkli veya boyalı düz cam dahil) (dökülmüş, haddelenmiş, çekilmiş, üflenmiş, float, yüzeyi parlatılmış veya cilalanmış ancak başka şekilde işlenmemiş olanlar)",true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
494,23.12,Düz camın şekillendirilmesi ve işlenmesi,true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
495,23.12.01,Cam ayna imalatı,true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
496,23.12.02,Sertleştirilmiş emniyet camı ve temperli düz cam imalatı (oto camı dahil),true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
497,23.12.04,"Levha veya tabaka halinde işlenmiş cam imalatı (kavislendirilmiş, kenarları işlenmiş, gravür yapılmış, delinmiş, emaylanmış/sırlanmış veya başka bir şekilde işlenmiş, fakat çerçevelenmemiş veya monte edilmemiş olanlar) (optik camlar dahil)",true,false,false,false,23.12.03 Çok katlı yalıtım camları imalatı desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
498,23.13,Çukur cam imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
499,23.13.01,"Camdan şişe, kavanoz ve diğer muhafaza kapları, bardaklar, termos ve diğer vakumlu kapların camdan yapılmış iç yüzeyleri ile camdan sofra ve mutfak eşyaları imalatı (ampuller hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
500,23.13.02,"Tuvalet, banyo, büro, iç dekorasyon, vb. amaçlarla kullanılan cam ve kristal eşya imalatı (camdan biblo, boncuk vb. küçük cam eşyalar hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
501,23.14,Cam elyafı imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
502,23.14.01,Cam elyafı imalatı (cam yünü ve bunlardan yapılmış dokuma dışı ürünler dahil),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
503,23.15,Diğer camların imalatı ve işlenmesi (teknik amaçlı cam eşyalar dahil),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
504,23.15.01,"Laboratuvar, hijyen veya eczacılık ile ilgili cam eşyalar ile cam ampullerin (serum ampulleri) imalatı (ambalajlama ve taşımada kullanılanlar hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:58.300564+00,2025-06-28 13:25:58.300564+00
